Ship_ID,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Ship_class,Ship_Speed,Ship_Fuel_Level,Ship_crew_count,Ship_Cargo_Weight,Ship_Humidity,Ship_Temperature,Ship_Engine_Status,Ship_activity_log,Ship_Energy_Consumption
3372,7369_01,Mars,FALSE,F/1524/P,TRAPPIST-1e,31,FALSE,953,0,20,382,556,,41210,40908,161182,1637.55,945.5,50.69,26.31,101.24,972,585
3373,7373_01,Europa,TRUE,B/275/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Alyark Unrent,41211,40909,161182,1648.45,980,50.85,26.23,101.24,1008.5,585
3374,7373_02,Europa,TRUE,B/275/S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Ruchban Unrent,41212,40910,161182,1663.05,1001.55,51,26.15,101.24,1004.45,585
3375,7375_01,Earth,FALSE,E/493/S,TRAPPIST-1e,19,FALSE,0,1,757,12,18,France Gilleranks,41213,40911,161182,1698.6,1000.15,51.15,25.94,101.24,1005,585
3376,7378_01,Earth,FALSE,F/1528/P,TRAPPIST-1e,33,FALSE,157,645,0,1447,1,Daley Floways,41214,40912,161182,1681.25,991.95,51.31,25.72,101.24,1020.05,585
3377,7380_01,Europa,FALSE,B/276/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Lesatik Witicheal,41215,40913,161182,1655.8,995,51.46,25.43,101.24,1032,585
3378,7380_02,Europa,TRUE,B/276/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Yildunt Witicheal,41216,40914,161182,1656.1,1032,51.62,25.14,101.23,1036,409
3379,7380_03,Europa,FALSE,B/276/S,TRAPPIST-1e,44,FALSE,334,80,0,1019,1966,Tabus Witicheal,41217,40915,161182,1648.9,1027,51.77,24.96,101.24,1045.05,409
3380,7380_04,Europa,FALSE,B/276/S,TRAPPIST-1e,9,FALSE,0,0,0,0,0,Eltar Witicheal,41218,40916,161182,1653.65,1048,51.92,24.78,101.24,1077.1,409
3381,7381_01,Earth,TRUE,G/1187/P,PSO J318.5-22,15,FALSE,0,0,0,0,0,Dessie Watkinsones,41219,40917,161182,1659.7,1066.1,52.08,24.65,101.25,1077.3,409
3382,7382_01,Earth,TRUE,G/1197/S,PSO J318.5-22,34,FALSE,0,0,0,0,0,Bel Mcdon,41220,40918,161182,1652.35,1086,52.23,24.51,101.26,1093.8,409
3383,7383_01,Earth,TRUE,G/1188/P,55 Cancri e,24,FALSE,0,0,0,0,0,Brada Leonadorsen,41221,40919,161182,1697.5,1090,52.38,24.36,101.26,1109.6,409
3384,7383_02,Earth,FALSE,F/1529/P,TRAPPIST-1e,39,FALSE,350,134,0,0,319,Evendy Leonadorsen,41222,40920,161182,1715.1,1098.15,52.54,24.2,101.26,1113,431
3385,7384_01,Earth,FALSE,E/494/S,TRAPPIST-1e,27,FALSE,837,0,0,36,0,Velyne Shephendry,41223,40921,161182,1725,1101.6,52.69,24.04,101.25,1122,431
3386,7386_01,Earth,TRUE,G/1189/P,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Valey Summington,41224,40922,161182,1692.35,1102.05,52.85,23.88,101.24,1109.6,431
3387,7389_01,Mars,TRUE,F/1530/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Crus Anake,41225,40923,161182,1685.35,1110.1,53,23.7,101.24,1119,431
3388,7397_01,Europa,FALSE,B/243/P,TRAPPIST-1e,43,FALSE,0,0,0,0,0,Nuson Heeroling,41226,40924,161182,1731.75,1073.7,53.05,23.53,101.24,1077,431
3389,7400_01,Earth,FALSE,F/1532/P,PSO J318.5-22,41,FALSE,366,0,0,17,331,Card Waderoachez,41227,40925,161182,1772.9,1068,53.1,23.55,101.24,1109.55,431
3390,7404_01,Earth,TRUE,G/1199/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Thew Stanleyd,41228,40926,161182,1789.85,1091,53.15,23.57,101.24,1108,450
3391,7407_01,Mars,FALSE,E/480/P,TRAPPIST-1e,27,FALSE,213,1083,1,0,1,Mitch Staf,41229,40927,161182,1789.6,1102,53.21,23.48,101.24,1126.7,450
3392,7409_01,Earth,,,TRAPPIST-1e,39,FALSE,791,0,0,94,0,Dord Solinez,41230,40928,161182,1754.5,1080.2,53.26,23.39,101.24,1098,450
3393,7409_02,Earth,FALSE,F/1421/S,TRAPPIST-1e,34,FALSE,0,14,775,14,0,Raulia Solinez,41231,40929,161182,1828.15,1101,53.31,23.16,101.24,1121,450
3394,7412_01,Europa,TRUE,C/273/S,55 Cancri e,33,FALSE,0,0,0,0,0,Chellus Ambleetive,41232,40930,161182,1865.45,560.05,53.36,22.92,101.25,569.9,450
3395,7413_01,Earth,TRUE,G/1196/P,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Evendy Bushafford,41233,40931,161182,1877.95,568.85,53.41,22.68,101.25,577,450
3396,7413_02,Earth,TRUE,G/1196/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Nelle Bushafford,41234,40932,161182,1850.75,560,53.46,22.43,101.25,562.4,450
3397,7414_01,Mars,FALSE,D/222/S,55 Cancri e,13,FALSE,78,1,16,5,1868,Flys Knité,41235,40933,161182,1819.4,562.4,53.51,22.14,101.25,568.9,450
3398,7415_01,Earth,FALSE,G/1202/S,TRAPPIST-1e,50,FALSE,14,0,3,483,0,Kene Beckeetter,41236,40934,161182,1815.1,550.45,53.56,21.86,101.25,559,450
3399,7417_01,Earth,FALSE,F/1422/S,TRAPPIST-1e,24,FALSE,31,0,232,232,1026,Andace Leblanchez,41237,40935,161182,1801.8,545.1,53.62,21.48,101.26,548.15,450
3400,7417_02,Earth,FALSE,G/1203/S,TRAPPIST-1e,18,,1551,228,0,,0,Briam Leblanchez,41238,40936,161182,1854.15,535,53.67,21.11,101.28,539.45,450
3401,7420_01,Earth,,F/1536/P,TRAPPIST-1e,24,FALSE,651,0,0,38,0,Oraryn Georgasey,41239,40937,161182,1848.2,515.2,53.72,20.72,101.28,522.1,450
3402,7421_01,Earth,TRUE,G/1198/P,PSO J318.5-22,16,FALSE,0,0,0,0,0,Lison Fowlesterez,41240,40938,161182,1834.65,495,53.77,20.33,101.29,505.95,524
3403,7421_02,Earth,FALSE,F/1537/P,PSO J318.5-22,22,FALSE,0,796,0,0,0,Kenda Fowlesterez,41241,40939,161182,1847.95,521,53.82,20.1,101.29,541.75,524
3404,7423_01,Mars,FALSE,F/1538/P,TRAPPIST-1e,13,FALSE,1087,36,19,6,0,Cark Racke,41242,40940,161182,1906.5,533.2,53.87,19.88,101.29,547,524
3405,7423_02,Mars,TRUE,F/1538/P,55 Cancri e,29,FALSE,0,0,0,0,0,Laptin Racke,41243,40941,161182,1942.65,538,53.92,19.8,101.29,552.4,524
3406,7424_01,Earth,FALSE,G/1199/P,TRAPPIST-1e,30,FALSE,0,0,61,566,0,Karia Coolez,41244,40942,161182,1935.95,535,53.97,19.72,101.29,541.8,524
3407,7426_01,Europa,TRUE,C/274/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Azhasim Swingse,41245,40943,161182,1985.35,511.9,54.03,19.6,101.3,519,524
3408,7426_02,Europa,TRUE,C/274/S,TRAPPIST-1e,23,FALSE,0,0,0,,0,Menkark Swingse,41246,40944,161182,1921.15,491.25,54.08,19.48,101.31,507,536
3409,7426_03,Europa,TRUE,C/274/S,55 Cancri e,28,FALSE,0,0,0,0,0,Antinon Mallisly,41247,40945,161182,1900.45,476.3,54.13,19.34,101.31,487.4,536
3410,7433_01,Earth,TRUE,G/1201/P,PSO J318.5-22,37,FALSE,0,0,0,,0,Clard Ocherman,41248,40946,161182,1870.7,475.35,54.18,19.2,101.31,504.9,536
3411,7434_01,Earth,FALSE,E/482/P,TRAPPIST-1e,21,FALSE,0,0,3,0,1617,Caseya Whitersone,41249,40947,161182,1898.95,490,54.23,19.19,101.32,507,536
3412,7439_01,Europa,FALSE,B/280/S,TRAPPIST-1e,54,FALSE,0,384,0,37,1721,Alzird Pranscreer,41250,40948,161182,1899.25,510,54.28,19.17,101.33,517.9,536
3413,7439_02,Europa,TRUE,B/280/S,55 Cancri e,21,FALSE,0,0,0,0,0,Ziba Pranscreer,41251,40949,161182,1945.25,490,54.33,19.13,101.34,501.2,536
3414,7440_01,Earth,FALSE,,TRAPPIST-1e,36,FALSE,698,63,1,1,135,Ine Pollarkeeks,41252,40950,161182,1900.8,476,54.38,19.09,101.34,511,561
3415,7441_01,Europa,TRUE,B/245/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Phacton Glousspidy,41253,40951,161182,1914.2,493.6,54.44,18.98,101.34,509,561
3416,7443_01,Earth,TRUE,G/1207/S,PSO J318.5-22,21,FALSE,0,0,0,0,0,Bertle Woodwinez,41254,40952,161182,1973.3,503,54.49,18.87,101.35,522,561
3417,7451_01,Earth,FALSE,F/1542/P,TRAPPIST-1e,23,FALSE,49,2110,8,0,568,Deandy Sextones,41255,40953,161182,2046.5,522.05,54.54,18.84,101.35,528.9,561
3418,7454_01,Earth,FALSE,G/1209/S,PSO J318.5-22,40,FALSE,7,0,83,230,220,Alley Fersongs,41256,40954,161182,2023.9,504,54.59,18.81,101.36,507.1,561
3419,7463_01,Earth,FALSE,,TRAPPIST-1e,18,FALSE,0,0,0,0,677,Terrie Mickersones,41257,40955,161182,1896.3,500,54.64,18.66,101.36,519,561
3420,7465_01,Earth,FALSE,E/497/S,TRAPPIST-1e,25,FALSE,61,0,701,75,68,Adammy Workmanson,41258,40956,161182,1926.65,508.05,54.69,18.52,101.36,516.5,574
3421,7466_01,Mars,FALSE,F/1425/S,TRAPPIST-1e,24,FALSE,1289,0,0,0,0,Mass Man,41259,40957,161182,1953.65,516.7,54.74,18.45,101.36,529,574
3422,7467_01,Europa,FALSE,E/484/P,TRAPPIST-1e,37,FALSE,0,203,0,603,629,Asellan Geatenth,41260,40958,161182,1930.25,528.2,54.79,18.39,101.37,550,574
3423,7468_01,Europa,FALSE,E/498/S,TRAPPIST-1e,25,FALSE,13,,0,1,132,Arrai Unhaftimle,41261,40959,161182,2073.05,543.55,54.85,18.32,101.38,565,574
3424,7469_01,,FALSE,,TRAPPIST-1e,24,FALSE,433,110,209,23,0,Cliney Baxterson,41262,40960,161182,2090.35,550,54.9,18.24,101.4,556,574
3425,7470_01,Earth,TRUE,G/1213/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Racy Conleydenan,41263,40961,161182,2010.1,553.35,54.95,18.17,101.4,564.1,574
3426,7471_01,Earth,TRUE,G/1208/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,,41264,40962,161182,2051.7,554,55,18.11,101.41,563.2,599
3427,7471_02,Earth,FALSE,G/1208/P,TRAPPIST-1e,22,FALSE,0,270,0,0,486,Allia Fryersonis,41265,40963,161182,2098.35,541.25,55,18.06,101.42,542.7,599
3428,7473_01,Earth,FALSE,F/1427/S,TRAPPIST-1e,24,FALSE,0,2,0,1,733,Juaney Mcintons,41266,40964,161182,2073.15,535.55,55,18.01,101.42,551.25,599
3429,7473_02,Earth,FALSE,F/1427/S,55 Cancri e,17,FALSE,190,0,519,182,4,Trice Mcintons,41267,40965,161182,2013.7,551.2,55,17.91,101.43,558,599
3430,7474_01,Earth,TRUE,G/1214/S,TRAPPIST-1e,53,FALSE,0,0,0,0,0,Doray Ricklaney,41268,40966,161182,2039.55,557.2,55,17.81,101.43,567.8,599
3431,7476_01,Earth,FALSE,F/1428/S,TRAPPIST-1e,23,FALSE,11,1017,0,0,1,Kimena Chavezalez,41269,40967,161182,1981.65,551.2,55,17.71,101.43,560.95,599
3432,7480_01,Earth,FALSE,F/1430/S,55 Cancri e,29,FALSE,84,,28,496,0,Aleroy Jarvey,41270,40968,161182,1999.2,544.2,55,17.61,101.43,556.45,499
3433,7482_01,Mars,TRUE,F/1547/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Oats Blie,41271,40969,161182,2002.9,556.2,55,17.57,101.43,566.7,499
3434,7482_02,,FALSE,F/1547/P,TRAPPIST-1e,22,FALSE,0,0,976,1713,0,Cakers Razo,41272,40970,161182,2036.1,570,55,17.53,101.43,582,499
3435,7489_01,Earth,FALSE,G/1211/P,TRAPPIST-1e,2,FALSE,0,0,0,,0,Benny Parrett,41273,40971,161182,2019.8,585.95,55,17.59,101.43,590.7,499
3436,7489_02,Earth,FALSE,F/1548/P,TRAPPIST-1e,,FALSE,606,23,3,16,154,Weslie Parrett,41274,40972,161182,2048.05,584.1,55,17.65,101.44,590.95,499
3437,7489_03,Earth,FALSE,G/1211/P,TRAPPIST-1e,20,FALSE,0,0,0,0,,Kimena Parrett,41275,40973,161182,2009.25,588.15,55,17.71,101.44,589.5,499
3438,7491_01,Earth,TRUE,G/1212/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Bettie Duffmaney,41276,40974,161182,1999.1,592.4,55,17.73,101.44,601.65,524
3439,7493_01,Earth,FALSE,F/1549/P,PSO J318.5-22,26,FALSE,0,742,0,0,1,Ton Hurchez,41277,40975,161182,2030.5,598,55,17.75,101.45,599.95,524
3440,7497_01,Earth,TRUE,G/1218/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Berty Brighttt,41278,40976,161182,2033.2,596.9,55,17.61,101.46,604.65,524
3441,7511_01,Earth,FALSE,G/1213/P,TRAPPIST-1e,21,FALSE,331,3485,1110,598,,Gabria Mcneiderson,41279,40977,161182,2040.8,601,55,17.47,101.46,614.9,524
3442,7516_01,Earth,FALSE,F/1556/P,TRAPPIST-1e,20,FALSE,0,709,0,6,1,Tyrona Hoopez,41280,40978,161182,2020.55,611.5,55,17.52,101.46,649.35,524
3443,7519_01,Earth,FALSE,F/1558/P,TRAPPIST-1e,19,FALSE,1651,0,0,0,1120,Kell Avisnydes,41281,40979,161182,2061,636.25,55,17.58,101.46,640.5,524
3444,7526_01,Europa,TRUE,D/225/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Antinon Whifounrew,41282,40980,161182,2048.9,623.6,55,17.5,101.46,624.85,561
3445,7528_01,Earth,TRUE,G/1220/S,TRAPPIST-1e,58,FALSE,0,0,0,0,0,Herry Alldson,41283,40981,161182,2078.8,618.5,55,17.43,101.46,626.65,561
3446,7528_02,Earth,TRUE,G/1220/S,55 Cancri e,13,FALSE,0,0,0,,0,Bonne Alldson,41284,40982,161182,2097.1,616.5,55,17.39,101.46,624,561
3447,7528_03,Earth,FALSE,F/1438/S,TRAPPIST-1e,32,FALSE,482,0,0,321,0,Sta Alldson,41285,40983,161182,2051.05,615.45,55,17.35,101.46,619,561
3448,7528_04,Earth,TRUE,G/1220/S,55 Cancri e,23,FALSE,0,0,0,0,0,Eduard Alldson,41286,40984,161182,2073.05,621.2,55,17.35,101.46,630,561
3449,7530_01,Europa,TRUE,B/285/S,55 Cancri e,38,FALSE,0,0,0,0,0,Batenah Underative,41287,40985,161182,2097.1,625.6,55,17.35,101.46,630,561
3450,7530_02,Europa,FALSE,B/285/S,55 Cancri e,47,FALSE,0,3361,0,1344,3228,Genif Underative,41288,40986,161182,2099.8,625.55,55,17.28,101.46,642.95,536
3451,7530_03,Europa,,B/285/S,TRAPPIST-1e,38,FALSE,0,1222,0,734,3153,Mirfar Underative,41289,40987,161182,2066.9,617.1,55,17.21,101.46,619.35,536
3452,7530_04,Europa,FALSE,B/285/S,55 Cancri e,47,FALSE,0,744,0,8911,1165,Polah Underative,41290,40988,161182,2084.85,618.05,55,17.24,101.46,620,536
3453,7532_01,Earth,TRUE,G/1222/S,55 Cancri e,20,FALSE,0,0,0,0,0,Brene Curton,41291,40989,161182,2082.45,602.6,55,17.27,101.46,610.75,536
3454,7537_01,Earth,TRUE,G/1224/S,55 Cancri e,32,FALSE,0,0,0,0,0,Glendy Bonnondry,41292,40990,161182,2035.4,598.25,55,17.27,101.46,607,536
3455,7539_01,Europa,TRUE,C/242/P,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Taram Stichseary,41293,40991,161182,2002.55,601.6,55,17.27,101.46,615,536
3456,7539_02,Europa,FALSE,C/242/P,TRAPPIST-1e,34,FALSE,0,4402,9,788,79,Weias Stichseary,41294,40992,161182,2061.95,613.45,55,17.27,101.46,617.85,1244
3457,7540_01,Earth,FALSE,F/1563/P,TRAPPIST-1e,60,FALSE,0,30,173,572,0,Joeula Blangibson,41295,40993,161182,2075.1,605.1,55,17.27,101.45,607.9,1244
3458,7541_01,Mars,TRUE,F/1441/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Bares Pephe,41296,40994,161182,2078.4,600.25,55,17.32,101.45,604.8,1244
3459,7541_02,,TRUE,F/1441/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Prabon Seche,41297,40995,161182,2101.6,607.05,55,17.37,101.45,610,1244
3460,7541_03,Mars,TRUE,E/500/S,TRAPPIST-1e,45,FALSE,0,0,0,0,0,Pebray Pephe,41298,40996,161182,2111.15,589.45,55,17.4,101.44,592.75,1244
3461,7546_01,Europa,TRUE,C/243/P,55 Cancri e,39,TRUE,0,0,,0,0,Sargino Airdring,41299,40997,161182,2093.25,585.1,55,17.43,101.44,604,1244
3462,7547_01,Earth,FALSE,F/1565/P,TRAPPIST-1e,19,FALSE,0,1379,0,70,0,Lelah Blange,41300,40998,161182,2107,602,55,17.4,101.44,607.45,445
3463,7548_01,Earth,FALSE,F/1566/P,TRAPPIST-1e,18,FALSE,20,0,572,254,452,Jerrye Mickersones,41301,40999,161182,2112.7,589.6,55,17.38,101.44,599,445
3464,7551_01,Earth,FALSE,F/1443/S,PSO J318.5-22,34,FALSE,0,0,1349,1,0,Idary Shawatson,41302,41000,161182,2092.5,592.25,55,17.37,101.44,598.4,445
3465,7554_01,Earth,TRUE,G/1226/S,TRAPPIST-1e,,FALSE,0,0,0,0,0,Sall Solon,41303,41001,161182,2054.3,596,55,17.36,101.43,598.55,445
3466,7555_01,,FALSE,E/491/P,55 Cancri e,30,FALSE,1487,306,478,65,1,Gocock Kie,41304,41002,161182,2035.95,605,55,17.3,101.43,610.3,445
3467,7556_01,Europa,TRUE,C/280/S,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Edasim Mosteraked,41305,41003,161182,2001.6,597,55,17.23,101.43,597.05,445
3468,7556_02,,TRUE,C/280/S,55 Cancri e,38,FALSE,0,0,0,0,0,Cherrak Mosteraked,41306,41004,161182,2049.05,596.65,55,17.24,101.43,610.1,494
3469,7556_03,Europa,FALSE,,TRAPPIST-1e,33,FALSE,0,673,0,0,783,Cella Mosteraked,41307,41005,161182,2055.15,604,55,17.24,101.43,606.9,494
3470,7556_04,Europa,TRUE,C/280/S,55 Cancri e,47,FALSE,0,0,0,0,0,Shabih Spedlinale,41308,41006,161182,2059.85,596,55,17.17,101.43,597,494
3471,7557_01,Mars,FALSE,F/1567/P,TRAPPIST-1e,29,,1118,0,606,50,0,Root Gine,41309,41007,161182,2012.5,580,55,17.1,101.42,581,494
3472,7557_02,Mars,TRUE,F/1567/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Jacats Gine,41310,41008,161182,1996.75,568.3,55,17.07,101.42,575.5,494
3473,7557_03,Mars,TRUE,F/1567/P,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Apple Gine,41311,41009,161182,1975.65,575.65,55,17.03,101.41,580,494
3474,7558_01,Mars,FALSE,E/492/P,TRAPPIST-1e,26,TRUE,1141,315,652,0,0,Sters Fonie,41312,41010,161182,2026.35,568.85,55,16.98,101.41,571.5,619
3475,7558_02,Mars,TRUE,F/1568/P,55 Cancri e,13,FALSE,0,0,0,0,0,Smon Fonie,41313,41011,161182,2045.95,562.6,55,16.92,101.41,570.2,619
3476,7562_01,Earth,FALSE,F/1446/S,TRAPPIST-1e,18,FALSE,0,,0,645,4,,41314,41012,161182,2051.9,568,55,16.77,101.42,571,619
3477,7564_01,Mars,FALSE,F/1447/S,TRAPPIST-1e,27,FALSE,1382,0,0,0,62,Stax Knike,41315,41013,161182,2059.25,567.3,55,16.62,101.42,572,619
3478,7566_01,Europa,FALSE,D/236/P,TRAPPIST-1e,27,FALSE,0,1822,0,97,1165,Halleth Curewhead,41316,41014,161182,2052.95,572,55,16.68,101.42,596.25,619
3479,7570_01,Europa,FALSE,B/248/P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Aton Filerst,41317,41015,161182,2063.8,587,55,16.73,101.41,592.05,619
3480,7570_02,Europa,FALSE,B/248/P,TRAPPIST-1e,25,FALSE,2044,10302,0,4,4009,Korneb Filerst,41318,41016,161182,2050.4,585.5,55,16.78,101.4,590,681
3481,7571_01,Mars,FALSE,D/238/P,TRAPPIST-1e,26,FALSE,1022,0,140,20,0,Plat Pamca,41319,41017,161182,2031.7,574.5,55,16.84,101.4,576.5,681
3482,7575_01,Earth,FALSE,F/1448/S,TRAPPIST-1e,20,FALSE,718,0,0,0,43,Krisa Sweenez,41320,41018,161182,2050.5,576.25,55,16.91,101.38,580.55,681
3483,7581_01,Europa,FALSE,E/503/S,TRAPPIST-1e,52,FALSE,0,3453,2228,7,2342,Dyonif Sageng,41321,41019,161182,2095.1,579.5,55,16.98,101.37,586.15,681
3484,7582_01,Earth,TRUE,G/1218/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Gera Sancasey,41322,41020,161182,2123.2,581.3,55,17.02,101.36,585.35,681
3485,7582_02,Earth,FALSE,G/1218/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Branca Sancasey,41323,41021,161182,2200.05,580.2,55,17.07,101.36,583.6,681
3486,7582_03,Earth,FALSE,G/1218/P,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Geneen Sancasey,41324,41022,161182,2162.75,571.6,55,17.11,101.35,576,528
3487,7582_04,Earth,FALSE,F/1573/P,TRAPPIST-1e,22,FALSE,0,545,0,145,0,Nelly Sancasey,41325,41023,161182,2124.4,568.55,55,17.14,101.34,570.6,528
3488,7582_05,Earth,TRUE,G/1218/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Iria Sancasey,41326,41024,161182,2060.95,553.55,55,17.17,101.34,557,528
3489,7587_01,Earth,FALSE,F/1575/P,TRAPPIST-1e,44,FALSE,0,729,0,0,0,Evan Workmans,41327,41025,161182,2043.4,558.4,55,17.19,101.34,568.3,528
3490,7589_01,Earth,TRUE,G/1220/P,PSO J318.5-22,18,FALSE,0,0,0,0,0,Sharie Greenez,41328,41026,161182,2054.9,568.1,55,17.2,101.33,574.8,528
3491,7590_01,,FALSE,F/1449/S,TRAPPIST-1e,20,FALSE,0,7,1393,11,0,Ninaha Anthompson,41329,41027,161182,2124,568.15,55,17.1,101.32,583.35,528
3492,7591_01,Earth,FALSE,E/494/P,TRAPPIST-1e,29,FALSE,150,1459,0,0,0,Karay Wolfernan,41330,41028,161182,2083.5,570,55,16.99,101.32,578.7,469
3493,7591_02,Earth,FALSE,F/1576/P,,28,FALSE,71,296,323,2,0,Guada Wolfernan,41331,41029,161182,2129.25,574.65,55,16.9,101.31,576.9,469
3494,7593_01,Europa,TRUE,A/82/P,55 Cancri e,39,FALSE,0,0,0,0,0,Alpha Stersetery,41332,41030,161182,2162.9,565.25,55,16.81,101.3,566.5,469
3495,7597_01,Earth,TRUE,G/1221/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Willey Thony,41333,41031,161182,2130.7,566.6,55,16.82,101.3,571,469
3496,7597_02,Earth,TRUE,G/1221/P,PSO J318.5-22,2,FALSE,0,0,0,0,0,,41334,41032,161182,2098,569,55,16.84,101.29,576.15,469
3497,7597_03,Earth,FALSE,F/1577/P,TRAPPIST-1e,15,FALSE,0,230,0,214,1106,Hollie Collinson,41335,41033,161182,2087.2,566.6,55,16.81,101.29,568.2,469
3498,7597_04,Earth,TRUE,G/1221/P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Fanna Fisherry,41336,41034,161182,2068.25,565.6,55,16.79,101.29,567.5,744
3499,7597_05,Earth,,F/1577/P,PSO J318.5-22,15,FALSE,1660,0,1245,0,0,Luisy Thony,41337,41035,161182,2075.3,568.1,55,16.74,101.28,572.05,744
3500,7597_06,Earth,FALSE,G/1221/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Darley Collinson,41338,41036,161182,2085.85,570,55,16.7,101.27,574.5,744
3501,7597_07,Earth,FALSE,F/1577/P,TRAPPIST-1e,20,FALSE,0,6,259,367,713,Thondy Fisherry,41339,41037,161182,2080.55,570,55,16.55,101.27,580.3,744
3502,7600_01,Europa,TRUE,A/91/S,55 Cancri e,25,FALSE,0,0,0,0,0,Mesath Gloginded,41340,41038,161182,2101.05,579.45,55,16.4,101.27,588.3,744
3503,7600_02,Europa,FALSE,A/91/S,TRAPPIST-1e,32,TRUE,0,1111,,1439,221,Gorab Gloginded,41341,41039,161182,2068.9,589.2,55,16.31,101.28,594.2,744
3504,7602_01,Europa,TRUE,E/504/S,55 Cancri e,32,FALSE,0,0,0,0,0,Canon Folumorly,41342,41040,161182,2069,598.35,55,16.22,101.29,600.5,994
3505,7603_01,Earth,FALSE,F/1578/P,TRAPPIST-1e,18,FALSE,0,1381,0,0,3,Bobbyn Cardners,41343,41041,161182,2064.65,599.2,55,16.26,101.29,606.65,994
3506,7607_01,Earth,FALSE,F/1580/P,TRAPPIST-1e,49,FALSE,0,583,225,69,305,Hilly Coopezmaney,41344,41042,161182,2068.3,605.1,55,16.31,101.29,610,994
3507,7610_01,Earth,FALSE,G/1233/S,55 Cancri e,2,FALSE,0,0,0,0,0,Deany Spencervan,41345,41043,161182,2039.1,596.35,55,16.3,101.28,602.25,994
3508,7610_02,Earth,FALSE,F/1455/S,TRAPPIST-1e,13,FALSE,117,679,0,0,25,Joela Spencervan,41346,41044,161182,2037,597.8,55,16.29,101.28,604.75,994
3509,7611_01,Mars,FALSE,F/1581/P,TRAPPIST-1e,28,FALSE,1626,0,0,208,91,Bats Dun,41347,41045,161182,2037.2,601.15,55,16.26,101.28,601.95,994
3510,7611_02,Mars,FALSE,F/1581/P,PSO J318.5-22,56,FALSE,90,0,82,0,519,Guls Dun,41348,41046,161182,2073.5,590.35,55,16.22,101.28,594.5,588
3511,7612_01,Earth,FALSE,F/1456/S,TRAPPIST-1e,27,FALSE,0,0,8,1227,13,Ivanne Mckins,41349,41047,161182,2076.65,590,55,16.27,101.28,595,588
3512,7612_02,Earth,TRUE,G/1234/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Ritany Mckins,41350,41048,161182,2075.75,586,55,16.33,101.28,589,588
3513,7613_01,Europa,TRUE,B/249/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Tauxon Aindlylid,41351,41049,161182,2086,577.6,55,16.23,101.28,581.4,588
3514,7615_01,Earth,,G/1222/P,TRAPPIST-1e,31,FALSE,0,0,114,4,901,Rancy Weberton,41352,41050,161182,2068.05,576.65,55,16.12,101.29,598.75,588
3515,7617_01,Mars,FALSE,F/1582/P,TRAPPIST-1e,24,FALSE,85,0,,0,,Prah Pelte,41353,41051,161182,2059.9,598.55,55,16.1,101.29,610,588
3516,7619_01,Earth,TRUE,G/1236/S,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Calvia Reidershley,41354,41052,161182,2053.6,599,55,16.07,101.29,603.3,931
3517,7629_01,Earth,FALSE,G/1238/S,TRAPPIST-1e,20,FALSE,,399,2871,0,454,Deanny Buchansen,41355,41053,161182,2036.65,594.15,55,16.08,101.29,596.95,931
3518,7629_02,Earth,FALSE,F/1459/S,PSO J318.5-22,63,FALSE,0,1362,0,18,358,Naomin Buchansen,41356,41054,161182,2016.75,580.05,55,16.08,101.29,583.8,931
